name1,name2,city,state,zip,latitude,longitude
Southwest Arkansas Csl and MHC,,Hope,AR,71801,33.6764822,-93.58653290000001
South Arkansas Regional Health Ctr,Hope House,El Dorado,AR,71730,33.2194328,-92.6730291
Capital Area Human Services/Gonzales M,,Baton Rouge,LA,70806,30.224604600000003,-90.9128757
El Dorado CBOC,,El Dorado,AR,71730,33.222085,-92.659378
Lighthouse Behavioral Wellness Centers,Durant Clinic,Durant,OK,74701,33.993143200000006,-96.387316
Southeastern OK Family Services,Durant Clinic,Durant,OK,74701,34.0096099,-96.39080890000001
Magnolia Family Services LLC,,Thibodaux,LA,70301,29.774878,-90.8418658
Bayou Oaks Health Services LLC,,Thibodaux,LA,70301,29.800842,-90.8202125
Thibodaux Regional Medical Center,,Thibodaux,LA,70301,29.779823999999998,-90.80599699999999
Cypress Grove Behavioral Health,,Bastrop,LA,71220,32.781247,-91.941906
Southwest Arkansas Csl and MHC,,De Queen,AR,71832,34.0468489,-94.35318120000001
Bastrop Behavioral Health Clinic,,Bastrop,LA,71220,32.778803,-91.910753
Compass Behavioral Center,Houma,Houma,LA,70364,29.6648437,-90.7707742
Compass Behavioral Health of Houma,,Houma,LA,70364,29.6648437,-90.7707742
Southwest Arkansas Csl and MHC,,Nashville,AR,71852,33.942222799999996,-93.84588000000001
Southeast Louisiana VA HCS,Houma VA Clinic,Houma,LA,70364,29.609158500000003,-90.7438442
Terrebonne Behavioral Health Center,,Houma,LA,70360,29.589636,-90.738842
Beacon Behavioral Hospital,,Lutcher,LA,70071,30.0467038,-90.700216
Jefferson County Hospital,,Fayette,MS,39069,31.720768900000003,-91.0586985
SW MS Mental Health Complex,Jefferson County Office,Fayette,MS,39069,31.7245995,-91.0586887
Leonard J Chabert Medical Center,,Houma,LA,70363,29.569876,-90.6882096
Region XI Southwest MS,Franklin County MH Center,Meadville,MS,39653,31.472572399999997,-90.8928422
Tropical Texas Behavioral Health,,Harlingen,TX,78550,26.22349411,-97.69527376
Franklin County Memorial Hospital,,Meadville,MS,39653,31.477115,-90.8831835
Valley Coastal Bend Healthcare System,Laredo VA OP Clinc,Laredo,TX,78041,27.5373118,-99.47491540000001
West Texas Centers,Runnels County,Winters,TX,79567,31.9570719,-99.9639291
San Antonio State Hospital (SASH),Casa Amistad Unit,Laredo,TX,78041,27.5369385,-99.4766804
Valley Coastal Bend Healthcare System,Harlingen Healthcare Center,Harlingen,TX,78550,26.1708875,-97.6675657
Southeast Louisiana VA HCS,Saint John VA Clinic,Reserve,LA,70084,30.0773085,-90.5709873
Lighthouse Behavioral Wellness Centers,,Tishomingo,OK,73460,34.2348194,-96.6780338
Rio Grande State Center,,Harlingen,TX,78552,26.1593686,-97.7081332
Lighthouse Behavioral Wellness Centers,,Ardmore,OK,73401,34.1428018,-97.1411329
Mental Health Services of Southern OK,,Ardmore,OK,73401,34.1428018,-97.1411329
Lafourche Behavioral Health Center,SCLHSA,Raceland,LA,70394,29.701185,-90.567769
Ochsner Saint Anne General Hospital,Behavioral Health,Raceland,LA,70394,29.703471999999998,-90.56423199999999
Delta Counseling Associates Inc,Crossett Service Center,Crossett,AR,71635,33.129605100000006,-91.96485059999999
Region XI Southwest MS,Claiborne County Mental Health,Port Gibson,MS,39150,31.946494199999997,-90.9878689
Claiborne County Hospital,Behavioral Health Services,Port Gibson,MS,39150,31.946338,-90.98468309999998
Ashley County Medical Center,Generations,Crossett,AR,71635,33.138337,-91.93898100000001
River Parishes Treatment Center,,La Place,LA,70068,30.072029399999998,-90.500646
Southeast Louisiana VA HCS,Hammond VA Clinic,Hammond,LA,70403,30.4887059,-90.48221009999999
Tropical Texas Behavioral Health,,Edinburg,TX,78539,26.282303000000002,-98.151953
New Beginnings Behav Healthcare,,Hammond,LA,70403,30.5003706,-90.4760049
Cognitive Development Center,,Tallulah,LA,71282,32.392742,-91.185728
Tallulah Behavioral Health Clinic,NEDHSA,Tallulah,LA,71282,32.4024469,-91.18483520000001
Oceans Behavioral Hospital,Kentwood,Kentwood,LA,70444,30.937407099999998,-90.52967779999999
South Texas Behavioral Health Center,,Edinburg,TX,78539,26.262563699999998,-98.1910998
Shannon Medical Center,Shannon Behavioral Health,San Angelo,TX,76905,31.4708011,-100.4046882
Tropical Texas Behavioral Health,,Weslaco,TX,78596,26.154766199999997,-97.99624490000001
Tropical Texas Behavioral Health,,Brownsville,TX,78520,25.93335,-97.499696
Behavioral Hospital at Reinasance,,Edinburg,TX,78539,26.2533376,-98.20105059999999
FPHSA Rosenblum Behav Hlth Ctr,Adult Services,Hammond,LA,70401,30.522193199999997,-90.4237991
MHMR Services for the Concho Valley,Adult Outpatient Clinic,San Angelo,TX,76901,31.468383199999998,-100.4312625
Saint Charles Hospital,,Luling,LA,70070,29.924114000000003,-90.3704954
Valley Coastal Bend Healthcare System,McAllen Outpatient Clinic,McAllen,TX,78503,26.2091735,-98.20961820000001
Delta Family Health Fitness Ctr for,Children Inc,Hamburg,AR,71646,33.2281757,-91.7976285
Beacham Memorial Hospital ,,Magnolia,MS,39652,31.145835700000003,-90.45956149999999
Southwest MS MH Complex,,McComb,MS,39648,31.2528462,-90.4743271
New Directions PSR,,McComb,MS,39648,31.2510762,-90.46927559999999
Hospitality PSR Program,,McComb,MS,39648,31.247083,-90.458991
Border Region BHC,Zapata,Zapata,TX,78076,26.894800800000002,-99.2633859
Region XI Southwest MS,Childrens Services/IMPACT Program,McComb,MS,39648,31.245569,-90.45541700000001
Region XI Southwest MS,Pike County Lifeskills Center,McComb,MS,39648,31.235959700000002,-90.4513055
Oceans Behavioral Hospital,Greater New Orleans,Kenner,LA,70065,30.023114399999997,-90.2583368
Assurance Care Provider LLC,,Kenner,LA,70062,29.985375,-90.252616
Ouachita Behav Health and Wellness,Arkadelphia,Arkadelphia,AR,71923,34.1234185,-93.0806505
Merit Health River Region,Behavioral Health Services,Vicksburg,MS,39180,32.3185395,-90.88230290000001
Pointe Outpatient,Fordyce,Fordyce,AR,71742,33.8107944,-92.42505890000001
Region XV Warren/Yazoo MH Servs,Elderly Day Treatment,Vicksburg,MS,39180,32.3193922,-90.8668432
Red River Hospital,Behavioral Health,Wichita Falls,TX,76301,33.9063056,-98.5013548
Red River Outpatient Program,,Wichita Falls,TX,76301,33.9068655,-98.5016593
River Oaks Hospital,Psychiatric Program,New Orleans,LA,70123,29.961860499999997,-90.20283520000001
Region 8 Mental Health Services,CSU,Brookhaven,MS,39601,31.5917082,-90.46021850000001
Bradley County Medical Center SR Care,,Warren,AR,71671,33.6101273,-92.0593201
Millcreek Behavioral Health,,Fordyce,AR,71742,33.8320085,-92.3910588
Seaside Behavioral Center,,Metairie,LA,70006,30.0130374,-90.18176679999999
Delta Counseling Associates Inc,Warren Service Center,Warren,AR,71671,33.6082816,-92.03942509999999
DuraCARE Counseling and,Consulting Services LLC,Metairie,LA,70002,30.013708,-90.164438
Region 8 Mental Health Services,Lincoln County Office,Brookhaven,MS,39601,31.588703000000002,-90.430166
Family Behavioral Health Center,,Metairie,LA,70002,29.9994058,-90.1570658
Beacon Behavioral Hospital,Metairie Outpatient,Metairie,LA,70002,30.0078798,-90.1540703
Western Arkansas Counseling and,Guidance Ctr/ Polk County Clinic,Mena,AR,71953,34.5834848,-94.22738829999999
Ochsner Medical Center,Outpatient Psychiatric Services,New Orleans,LA,70121,29.962921,-90.14363399999999
Mena VA CBOC,Mena CBOC,Mena,AR,71953,34.5867616,-94.213114
Mena Regional Health System,Senior Behavioral Health,Mena,AR,71953,34.5891875,-94.2216421
Covington Behavioral Health,,Covington,LA,70433,30.455873999999998,-90.13759
Rehab Services of New Orleans,,New Orleans,LA,70125,29.9573105,-90.10665920000001
Val Verde Regional Medical Center,,Del Rio,TX,78840,29.375018199999996,-100.89260390000001
Clarke Community Services Inc,,New Orleans,LA,70119,29.9646999,-90.0975384
Jefferson Parish Human Servs Auth,,Marrero,LA,70072,29.893323,-90.1010378
Community Care Hospital,,New Orleans,LA,70115,29.9260882,-90.09596140000001
Positive Living Treatment Center,,New Orleans,LA,70119,29.969448,-90.093878
Seaside Outpatient Services,The North Shore,Mandeville,LA,70448,30.370224199999996,-90.09362420000001
Greenpath International Inc,,New Orleans,LA,70119,29.962778000000004,-90.090144
NAMI New Orleans,National Alliance on Mental Illness,New Orleans,LA,70115,29.9275673,-90.0915275
Family Serv of Greater New Orleans,,New Orleans,LA,70119,29.964540799999998,-90.0849707
Southeast Louisiana VA HCS,New Orleans VA Outpatient Clinic,New Orleans,LA,70118,29.9630768,-90.0846579
Metropolitan Human Services,District Central City Behav Hlth Ctr,New Orleans,LA,70113,29.9384748,-90.08566440000001
Lakeview Regional Medical Center,Lakeview Regional Behavioral Health,Covington,LA,70433,30.412327500000004,-90.0809363
NAMI New Orleans/Westbank,,Harvey,LA,70058,29.904956,-90.0723773
Mandeville Behavioral Health Clinic,,Mandeville,LA,70448,30.369630600000004,-90.07068029999999
New Orleans Center for,Mind/Body/Health,New Orleans,LA,70130,29.9540037,-90.0665566
Obyke Healthcare Services LLC,,New Orleans,LA,70122,29.997334000000002,-90.06088299999999
Metropolitan Human Services,Chartres Pontchartrain BH Center,New Orleans,LA,70117,29.9652788,-90.0562128
Holistic Educational Rehab Center,,Gretna,LA,70053,29.9037544,-90.051728
Delta Counseling Associates Inc,Monticello Service Center,Monticello,AR,71655,33.6101999,-91.8189137
Centers for Youth and Families,,Monticello,AR,71655,33.60942,-91.807204
Region XI Southwest MS,Walthall County MH Center,Tylertown,MS,39667,31.1172429,-90.1408412
Region 8 Mental Health Services,Copiah County Satellite Office,Hazlehurst,MS,39083,31.8730341,-90.3999462
Oceans Behavioral Hospital,Greater NO Westbank Campus,Gretna,LA,70056,29.865949,-90.030171
Family Care Inc,,New Orleans,LA,70114,29.928655,-90.020758
Northlake Behavioral Health System,,Mandeville,LA,70448,30.349896,-90.0175147
Methodist Childrens Home of,Greater New Orleans,Mandeville,LA,70448,30.346940999999998,-90.01689499999999
Destined for a Change Inc,,New Orleans,LA,70114,29.923140000000004,-90.0149747
Metropolitan Human Services,Saint Bernard Behavioral Health Ctr,Arabi,LA,70032,29.9574451,-90.00502979999999
Seaside Outpatient Services,Orleans East,New Orleans,LA,70127,30.041990000000002,-90.000238
Ekems Healthcare Inc,Mental Rehab Outpatient Clinic,New Orleans,LA,70127,30.0361026,-89.99472349999999
Ctr for Hope Children and Fam Servs,,New Orleans,LA,70127,30.0266,-89.992051
Seaside Behavioral Center,,New Orleans,LA,70131,29.910089000000003,-89.994724
Carl Albert CMHC,PACT Team,Ada,OK,74820,34.762138799999995,-96.66393240000001
West Texas Centers,Nolan County,Sweetwater,TX,79556,32.4565355,-100.402641
Unity Point Counseling and Res Ctr,,Ada,OK,74820,34.766973799999995,-96.69080500000001
Mercy Hospital Ada,Reflections Behavioral Health Unit,Ada,OK,74820,34.778188,-96.6333317
Lighthouse Behavioral Wellness Centers,,Ada,OK,74820,34.773081,-96.6779085
Rolling Hills Hospital,,Ada,OK,74820,34.7846646,-96.62748859999999
Beacon Behavioral Hospital,New Orleans,New Orleans,LA,70128,30.070665899999998,-89.94823769999999
Jim Taliaferro Comm Mental Health Ctr,Duncan Satellite,Duncan,OK,73533,34.473474100000004,-97.91570990000001
Beacon Behavioral Hosp/Northshore,,Lacombe,LA,70445,30.3563984,-89.915892
Rural Interv Servs Enterprises,,Wilburton,OK,74578,34.918885499999995,-95.3100278
Ouachita Behav Health and Wellness,,Hot Springs National Park,AR,71913,34.464022,-93.07873000000001
Delta Counseling Associates Inc,Lake Village Service Center,Lake Village,AR,71653,33.322130300000005,-91.2867488
Carl Albert CMHC,,McAlester,OK,74501,34.934568799999994,-95.75184250000001
Living Hope Hot Springs,,Hot Springs National Park,AR,71913,34.468509999999995,-93.060665
Sharkey Issaquena Community Hosp,,Rolling Fork,MS,39159,32.904683,-90.884362
Great Generation,,Rolling Fork,MS,39159,32.9057872,-90.8844187
Region VI Life Help Community,Mental Health Services,Rolling Fork,MS,39159,32.9057872,-90.8844187
Therapeutic Family Services Inc,,Malvern,AR,72104,34.3763434,-92.82682290000001
Baptist Health Medical Center/HSC,Behavioral Health,Malvern,AR,72104,34.3587893,-92.785668
Birch Tree Communities Inc,Malvern,Malvern,AR,72104,34.3646751,-92.79578199999999
Therapeutic Family Services Inc,,Hot Springs National Park,AR,71913,34.487997299999996,-93.0761504
Lighthouse Behavioral Wellness Centers,Pauls Valley Clinic,Pauls Valley,OK,73075,34.7394463,-97.2204473
Carl Albert CMHC,,Heavener,OK,74937,34.889253000000004,-94.599537
Ouachita Behav Health and Wellness,Malvern Office,Malvern,AR,72104,34.3843393,-92.8271106
Hot Springs CBOC,,Hot Springs National Park,AR,71901,34.489330100000004,-93.03886740000002
Pointe Outreach,Greater Hot Springs,Hot Springs National Park,AR,71913,34.472976200000005,-92.994182
Duncan Regional Hospital Inc,,Duncan,OK,73533,34.52019,-97.975989
Small Group Therapy Division of,Counseling Clinic Inc,Hot Springs National Park,AR,71901,34.516150700000004,-93.0597011
Bogalusa Behavioral Health Clinic,,Bogalusa,LA,70427,30.750616700000002,-89.8742217
Our Lady of the Angels Hospital,Behavioral Health Unit,Bogalusa,LA,70427,30.7781637,-89.86911070000001
Southeast Louisiana VA HCS,VA Outpatient Clinic,Bogalusa,LA,70427,30.7913585,-89.8677395
Southeast Louisiana VA HCS,Slidell VA Clinic,Slidell,LA,70460,30.308969800000003,-89.776004
Western Arkansas Counseling and,Guidance Ctr/ Scott County Clinic,Waldron,AR,72958,34.9041024,-94.11150359999999
Rehab Services of New Orleans,,Slidell,LA,70458,30.308284000000004,-89.745664
Pointe Outpatient,Sheridan,Sheridan,AR,72150,34.3058383,-92.4027217
Central Oklahoma Family Medical Center,,Konawa,OK,74849,34.9617474,-96.75998680000001
Catholic Charities Inc,Hope Haven,Jackson,MS,39204,32.277856,-90.2621693
Merit Health Central,Behavioral Health Unit,Jackson,MS,39204,32.287640100000004,-90.25452309999999
Region XII Pine Belt MH,Marion Cnty Mental Health Center,Columbia,MS,39429,31.2569958,-89.83676899999999
Eastern Oklahoma Medical Center,Mountain Gateway Senior Health,Poteau,OK,74953,35.0435005,-94.61235400000001
Hinds Behavioral Health Services,Region 9 Comm Mental Health Center,Jackson,MS,39209,32.298918900000004,-90.2409968
Region XIII Gulf Coast MH Ctr,Pearl River County Office,Picayune,MS,39466,30.524393300000003,-89.6799896
A New Day Senior PSR,,Greenville,MS,38701,33.407416999999995,-91.0548
Pine Bluff CBOC,,Pine Bluff,AR,71603,34.191145,-92.05582700000001
Carl Albert CMHC,,Holdenville,OK,74848,35.087140000000005,-96.3785484
Rural Interv Servs Enterprises PLLC,,Poteau,OK,74953,35.084197700000004,-94.62945040000001
Life Help Mental Health Ctr/Region 6,,Greenville,MS,38701,33.4101886,-91.0332985
Southeast AR Behavioral Healthcare,Socialization and Rehabilitation,Pine Bluff,AR,71603,34.194578,-92.03359
Life Help,Elderly Day Program ,Greenville,MS,38703,33.4105058,-91.0331071
Jefferson Regional Medical Center,,Pine Bluff,AR,71603,34.188635999999995,-92.01767640000001
Southeast AR Behavioral Healthcare,,Pine Bluff,AR,71603,34.209029,-92.028933
Caring Hands PSR,,Prentiss,MS,39474,31.599522600000004,-89.8651084
Canopy Childrens Solutions,CARES Ctr PRTF and School,Jackson,MS,39202,32.3225587,-90.1842503
Canopy Childrens Solutions,,Jackson,MS,39202,32.3240874,-90.1825448
Catholic Charities Inc,,Jackson,MS,39202,32.3073701,-90.1624467
University of Mississippi,Medical Center,Jackson,MS,39216,32.330649300000005,-90.1742279
Jackson VAMC GV Sonny Montgomery,Mental Health Service 11M,Jackson,MS,39216,32.3278243,-90.1674953
Saint Dominic/Jackson Memorial Hosp,Behavioral Health Services,Jackson,MS,39216,32.332658,-90.1653473
West Texas Centers,Mitchell County,Colorado City,TX,79512,32.391625399999995,-100.8644576
Birch Tree Communities Inc,Benton Town,Benton,AR,72015,34.5492984,-92.6048344
Pointe Outpatient,Pine Bluff,White Hall,AR,71602,34.277961600000005,-92.0910199
Birch Tree Communities Inc,,Benton,AR,72015,34.5497653,-92.6038937
Delta Counseling Associates Inc,Dumas Service Center,Dumas,AR,71639,33.874621999999995,-91.48057
Imagine Behavioral Health LLC,,Jackson,MS,39216,32.333269,-90.13999
Counseling Clinic Inc,,Benton,AR,72015,34.563270700000004,-92.5843617
Jim Taliaferro Comm Mental Health Ctr,PACT,Lawton,OK,73501,34.605332000000004,-98.3932613
Marion Counseling Services PLLC,,Jackson,MS,39206,32.381003899999996,-90.1495516
Shephearst Meadows LLC,,Flowood,MS,39232,32.3316142,-90.121504
Lawton Indian Hospital,Behavioral Health Clinic,Lawton,OK,73507,34.627568100000005,-98.3842405
Jim Taliaferro Comm Mental Health Ctr,,Lawton,OK,73505,34.6034737,-98.43831340000001
Comanche County Memorial Hospital,Silver Linings Program,Lawton,OK,73505,34.6092638,-98.436801
Innovative Behavioral Services Inc,,Ridgeland,MS,39157,32.4064104,-90.1273251
Three Oaks Behavioral Health of ,Ridgeland LLC,Ridgeland,MS,39157,32.409994,-90.11288499999999
Merit Health Rankin Hospital,Behavioral Health Unit,Brandon,MS,39042,32.2867859,-90.0349103
Carl Albert CMHC,Haskell County,Stigler,OK,74462,35.2563,-95.11564
Rivendell Behavioral Health Services,,Benton,AR,72019,34.613031,-92.532057
Region 8 Mental Health Services,Simpson County Satellite Office,Mendenhall,MS,39114,31.9775179,-89.8771455
Region 8 Mental Health Services,Rankin Cnty Ofc/Alc/Drug Trt Servs,Brandon,MS,39042,32.276154600000005,-90.0131527
Pinnacle Pointe Outpatient,Saline,Bryant,AR,72022,34.61587279999999,-92.4995041
Western Arkansas Counseling and,Guidance Ctr/Logan County Clinic,Booneville,AR,72927,35.1383769,-93.9177721
Perspectives Behavioral Hlth Mgmt,,Greenwood,AR,72936,35.220056,-94.27504420000001
Lighthouse Behavioral Wellness Centers,Outpatient Clinic,Seminole,OK,74868,35.2418985,-96.6965089
Rehabilitation Centers LLC,DBA Millcreek,Magee,MS,39111,31.8825497,-89.7312285
Baptist Health Medical Center,Little Rock,Little Rock,AR,72209,34.661502,-92.402555
Therapeutic Family Services Inc,,Mabelvale,AR,72103,34.655248,-92.3897719
Life Help Mental Health Ctr/Region 6,Belzoni Office Humphneys County,Belzoni,MS,39038,33.1778445,-90.4879088
West Texas Centers,Scurry County,Snyder,TX,79549,32.7156517,-100.9119566
Youth Home Inc,Adolescent Psychiatric Trt Prog,Little Rock,AR,72210,34.741718299999995,-92.4996421
